144.26
153.71
145.71
145.29
136.38
137.12
144.65
142.78
136.50
147.36
145.00
144.57
145.72
144.45
145.47
136.67
145.97
145.46
137.29
145.18
145.39
145.51
144.67
145.00
137.59
165.69
145.14
143.80
137.43
155.89
145.98
143.49
136.95
144.69
149.76
147.12
139.70
136.99
137.47
147.91
145.40
145.48
145.03
144.91
145.60
145.49
142.80
136.68
144.59
138.43
143.07
147.49
139.52
147.96
145.58
147.70
153.57
136.68
144.84
137.74
144.53
145.38
147.36
145.40
144.75
145.45
136.75
145.60
158.21
145.64
145.51
141.46
148.06
145.57
145.56
137.44
143.98
149.35
150.85
140.04
146.19
166.76
145.45
144.48
144.87
136.69
144.74
139.47
145.44
156.64
157.32
140.46
141.26
146.45
138.32
157.23
142.98
145.80
147.34
178.76
249.21
140.23
145.47
145.79
145.87
144.26
145.74
146.92
143.44
137.15
142.24
149.79
136.87
145.06
144.94
145.73
144.81
144.81
135.99
141.84
144.83
145.30
145.26
144.60
146.38
143.05
143.67
145.41
136.75
143.16
142.32
137.33
149.48
144.70
146.12
144.34
145.75
136.60
144.77
150.45
136.52
136.74
144.77
145.00
143.90
139.59
145.80
136.25
146.80
145.70
143.49
136.47
144.87
145.12
143.50
148.15
152.34
136.80
144.14
146.57
145.59
143.98
144.80
145.25
144.67
144.93
146.80
143.29
136.34
145.99
145.19
141.96
136.46
145.76
145.18
151.15
143.95
137.25
144.79
147.80
146.59
143.61
143.33
145.65
149.49
148.21
145.82
138.67
146.87
145.66
147.09
137.27
144.31
143.96
144.82
145.36
137.15
145.02
146.64
145.05
144.99
136.34
144.91
146.24
146.01
146.61
137.21
138.96
143.26
144.93
147.51
144.51
154.35
147.80
136.83
148.00
145.55
149.91
145.33
145.60
148.58
167.61
205.92
144.83
155.46
138.48
137.93
145.17
144.01
145.14
143.80
144.66
145.48
146.08
136.77
149.59
154.41
146.06
144.95
146.08
144.91
144.98
143.86
145.26
143.97
146.03
145.86
139.34
147.38
145.09
138.94
145.18
167.65
145.34
139.22
144.78
149.55
145.38
162.37
144.99
146.09
145.60
153.43
139.70
137.18
145.81
145.07
145.29
140.07
151.94
144.64
144.77
153.62
145.85
147.66
149.16
144.59
141.79
140.43
151.20
144.35
146.15
145.92
137.32
146.95
143.26
144.47
152.51
150.83
137.41
150.92
139.67
141.64
139.16
146.72
145.55
147.47
147.81
138.59
144.66
147.50
141.76
149.53
148.23
154.56
146.81
146.65
138.55
138.86
138.78
139.11
138.67
138.68
149.68
147.80
146.50
146.06
139.05
144.60
147.09
146.89
144.90
145.41
147.30
146.95
147.98
139.76
141.07
137.31
147.13
138.74
